Player: t: 0.00, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 9.30, x: -278570.44, y: 1827.03, z: 670091.81, pitch: 1.84, bank: -0.00, yaw: 532.83 Emitters.Mode: 0 
Player: t: 0.02, MSLAlt: 1827.03, speed(m/s): 234.36, heading: 3.02, x: -278575.03, y: 1827.03, z: 670092.39, pitch: 1.84, bank: 0.00, yaw: 172.80 Emitters.Mode: 0 
Player: t: 0.05, MSLAlt: 1827.03, speed(m/s): 234.32, heading: 3.02, x: -278582.67, y: 1827.03, z: 670093.36, pitch: 1.78, bank: 0.05, yaw: 172.79 Emitters.Mode: 0 
Player: t: 0.08, MSLAlt: 1827.03, speed(m/s): 237.89, heading: 3.02, x: -278590.06, y: 1827.03, z: 670094.29, pitch: 1.69, bank: 0.12, yaw: 172.77 Emitters.Mode: 0 
Player: t: 0.12, MSLAlt: 1827.03, speed(m/s): 237.74, heading: 3.01, x: -278601.52, y: 1827.03, z: 670095.73, pitch: 1.52, bank: 0.33, yaw: 172.70 Emitters.Mode: 0 
Player: t: 0.14, MSLAlt: 1827.03, speed(m/s): 237.74, heading: 3.01, x: -278605.85, y: 1827.03, z: 670096.28, pitch: 1.47, bank: 0.43, yaw: 172.67 Emitters.Mode: 0 
Player: t: 0.15, MSLAlt: 1827.02, speed(m/s): 237.70, heading: 3.01, x: -278609.16, y: 1827.02, z: 670096.69, pitch: 1.45, bank: 0.49, yaw: 172.65 Emitters.Mode: 0 
Player: t: 0.17, MSLAlt: 1827.02, speed(m/s): 237.64, heading: 3.01, x: -278613.48, y: 1827.02, z: 670097.24, pitch: 1.40, bank: 0.59, yaw: 172.61 Emitters.Mode: 0 
Player: t: 0.18, MSLAlt: 1827.01, speed(m/s): 237.60, heading: 3.01, x: -278617.05, y: 1827.01, z: 670097.68, pitch: 1.38, bank: 0.65, yaw: 172.59 Emitters.Mode: 0 
Player: t: 0.20, MSLAlt: 1827.00, speed(m/s): 237.60, heading: 3.01, x: -278621.12, y: 1827.00, z: 670098.20, pitch: 1.35, bank: 0.74, yaw: 172.55 Emitters.Mode: 0 
Player: t: 0.22, MSLAlt: 1827.00, speed(m/s): 237.55, heading: 3.01, x: -278625.44, y: 1827.00, z: 670098.74, pitch: 1.32, bank: 0.83, yaw: 172.51 Emitters.Mode: 0 
Player: t: 0.23, MSLAlt: 1826.99, speed(m/s): 237.49, heading: 3.01, x: -278629.00, y: 1826.99, z: 670099.19, pitch: 1.30, bank: 0.88, yaw: 172.49 Emitters.Mode: 0 
Player: t: 0.24, MSLAlt: 1826.98, speed(m/s): 237.44, heading: 3.01, x: -278632.81, y: 1826.98, z: 670099.66, pitch: 1.29, bank: 0.93, yaw: 172.47 Emitters.Mode: 0 
Player: t: 0.26, MSLAlt: 1826.97, speed(m/s): 237.39, heading: 3.01, x: -278637.14, y: 1826.97, z: 670100.21, pitch: 1.26, bank: 0.99, yaw: 172.43 Emitters.Mode: 0 
Player: t: 0.28, MSLAlt: 1826.96, speed(m/s): 237.39, heading: 3.01, x: -278640.69, y: 1826.96, z: 670100.65, pitch: 1.24, bank: 1.05, yaw: 172.40 Emitters.Mode: 0 
Player: t: 0.29, MSLAlt: 1826.95, speed(m/s): 237.33, heading: 3.01, x: -278645.01, y: 1826.94, z: 670101.20, pitch: 1.23, bank: 1.08, yaw: 172.39 Emitters.Mode: 0 
Player: t: 0.31, MSLAlt: 1826.93, speed(m/s): 237.28, heading: 3.01, x: -278649.08, y: 1826.93, z: 670101.71, pitch: 1.21, bank: 1.12, yaw: 172.36 Emitters.Mode: 0 
Player: t: 0.32, MSLAlt: 1826.92, speed(m/s): 237.23, heading: 3.01, x: -278652.64, y: 1826.91, z: 670102.15, pitch: 1.20, bank: 1.15, yaw: 172.34 Emitters.Mode: 0 
Player: t: 0.34, MSLAlt: 1826.90, speed(m/s): 237.23, heading: 3.01, x: -278656.70, y: 1826.90, z: 670102.66, pitch: 1.18, bank: 1.18, yaw: 172.32 Emitters.Mode: 0 
Player: t: 0.35, MSLAlt: 1826.88, speed(m/s): 237.17, heading: 3.01, x: -278660.76, y: 1826.88, z: 670103.18, pitch: 1.17, bank: 1.20, yaw: 172.30 Emitters.Mode: 0 
Player: t: 0.37, MSLAlt: 1826.87, speed(m/s): 237.12, heading: 3.01, x: -278664.32, y: 1826.86, z: 670103.62, pitch: 1.16, bank: 1.22, yaw: 172.29 Emitters.Mode: 0 
Player: t: 0.39, MSLAlt: 1826.85, speed(m/s): 237.07, heading: 3.01, x: -278668.38, y: 1826.84, z: 670104.13, pitch: 1.14, bank: 1.24, yaw: 172.27 Emitters.Mode: 0 
Player: t: 0.40, MSLAlt: 1826.83, speed(m/s): 237.01, heading: 3.01, x: -278672.44, y: 1826.82, z: 670104.64, pitch: 1.13, bank: 1.24, yaw: 172.26 Emitters.Mode: 0 
Player: t: 0.42, MSLAlt: 1826.81, speed(m/s): 237.01, heading: 3.01, x: -278676.24, y: 1826.80, z: 670105.12, pitch: 1.12, bank: 1.26, yaw: 172.24 Emitters.Mode: 0 
Player: t: 0.43, MSLAlt: 1826.79, speed(m/s): 236.96, heading: 3.01, x: -278680.05, y: 1826.78, z: 670105.60, pitch: 1.11, bank: 1.26, yaw: 172.23 Emitters.Mode: 0 
Player: t: 0.45, MSLAlt: 1826.76, speed(m/s): 236.91, heading: 3.01, x: -278684.11, y: 1826.76, z: 670106.11, pitch: 1.09, bank: 1.27, yaw: 172.22 Emitters.Mode: 0 
Player: t: 0.46, MSLAlt: 1826.75, speed(m/s): 236.84, heading: 3.01, x: -278687.66, y: 1826.74, z: 670106.55, pitch: 1.08, bank: 1.27, yaw: 172.21 Emitters.Mode: 0 
Player: t: 0.48, MSLAlt: 1826.72, speed(m/s): 236.84, heading: 3.01, x: -278691.71, y: 1826.71, z: 670107.06, pitch: 1.07, bank: 1.28, yaw: 172.19 Emitters.Mode: 0 
Player: t: 0.49, MSLAlt: 1826.69, speed(m/s): 236.80, heading: 3.00, x: -278696.02, y: 1826.69, z: 670107.61, pitch: 1.06, bank: 1.28, yaw: 172.18 Emitters.Mode: 0 
